fatigue_score,acceleration,angular_velocity,body_orientation,ground_reaction_force,step_count,cadence,jump_height_cm,range_of_motion,impact_force,gait_symmetry,speed,training_duration,previous_injury_history,rest_period,repetition_count,workload_intensity,acc_rms,injury_risk
51.659,-0.0214,-0.6126,-38.4077,116.883,100,63.7292,71.956,118.593,232.292,0.9156,8.464,89.8994,1,9.6516,29,3.0634,0.9291,0
69.6383,0.2167,-0.4795,-53.896,334.8834,114,87.3647,37.5664,70.2265,191.9253,0.8892,9.188,90.9145,0,9.178,25,4.2601,1.0143,0
60.1191,-1.0898,-0.1621,-35.713,427.2125,107,92.2683,64.9671,77.0174,271.976,0.9443,2.7566,71.1545,1,7.3724,42,6.4266,1.009,0
54.1283,-1.121,-0.0154,138.6728,542.0334,81,93.4612,41.6877,104.3763,271.3765,0.9108,0.1181,106.8378,0,8.62,31,4.5504,1.0633,0
60.3549,1.5512,0.3582,33.142,527.5334,90,80.6672,51.8228,92.6721,387.068,0.9311,5.2725,37.5531,0,6.94,35,9.0252,1.1727,0
53.4575,1.7824,0.1346,81.2513,612.9838,104,68.2707,25.7997,119.6413,326.5989,0.8076,1.2998,74.5617,0,10.7286,27,3.0719,0.9615,0
43.2458,0.4158,-0.1947,-76.3656,253.562,100,70.8559,23.9223,85.1416,412.6233,0.8012,4.9822,114.2596,0,7.4362,31,4.9635,1.1394,0
54.8564,-2.0317,0.1182,176.3534,366.0864,90,92.6511,48.4862,67.7695,453.5123,0.7433,7.5782,108.175,1,9.2418,34,6.0131,0.8264,0
50.6755,-0.4255,0.0827,-78.9355,433.8568,102,61.341,71.4353,60.0226,236.6108,0.7973,7.2623,154.4869,0,5.0818,25,7.3132,1.1155,0
41.5714,0.3133,-0.1259,-122.7509,728.6171,100,88.2335,45.9457,118.8714,410.2334,0.8789,8.2749,112.408,0,7.0496,18,6.2753,0.8519,0
62.6279,-0.228,0.0581,100.1501,908.0769,105,63.9204,83.7966,102.7561,387.3951,0.7244,1.6986,49.3619,0,5.5432,18,3.8554,1.0694,0
49.4554,-2.1202,-1.0758,122.0671,297.7326,115,79.0483,57.9493,103.7772,295.8828,0.6893,2.9231,119.9608,0,8.504,37,3.7244,0.9827,0
38.795,1.8495,0.4667,-38.2337,663.7435,99,73.7704,46.6345,47.4973,352.5403,0.9524,8.3616,76.1809,0,6.791,24,1.7004,1.0534,0
40.3734,-0.8355,0.274,14.7858,513.0339,87,75.5692,79.6297,71.4344,319.3035,0.6109,2.2084,135.6246,0,9.789,31,7.6837,1.0842,0
55.35,-1.3411,0.749,-30.9139,583.4274,122,93.4149,76.1794,32.0438,294.1811,0.9739,2.5867,127.889,0,10.4573,28,6.9801,1.1705,1
60.4943,-0.0309,-0.4055,-74.1881,301.3406,85,74.6098,22.7646,78.0977,325.8794,0.9402,8.0994,46.5553,0,9.3943,28,6.3984,0.9217,0
54.8165,1.1843,0.2857,112.8157,703.2578,113,90.4281,49.2364,36.6407,332.6265,0.8635,8.7262,98.2422,0,6.235,26,6.5085,0.9153,1
54.8623,0.513,-0.9525,92.5334,166.8357,95,72.8029,60.2627,47.7275,402.0897,0.9039,3.5034,82.3609,0,8.4357,19,8.252,1.1272,0
41.8968,-1.3156,-0.8828,-5.2817,302.7948,103,82.6214,64.4143,55.3802,195.6479,0.8399,10.4618,80.5097,0,6.0641,35,7.3812,1.1915,0
50.9288,-1.4806,-0.1185,-16.0017,459.5324,87,78.7271,62.1793,103.5476,376.2165,0.8292,10.0165,143.0485,0,5.7921,23,7.1917,0.9343,0
46.6989,-2.1916,-0.2893,-115.1411,411.0143,96,66.2703,46.7035,39.2218,184.8615,0.8595,7.1957,93.6952,1,5.9723,31,8.0678,0.9005,0
48.0503,-0.2916,0.5237,49.4184,503.874,99,66.4968,43.7893,111.6699,291.6057,0.6021,9.9169,118.2597,0,7.504,37,6.7467,0.9149,0
48.8821,-0.4731,0.5892,152.524,397.2945,104,77.3735,47.8972,80.9666,326.124,0.9338,11.736,109.4413,0,7.0934,30,6.275,1.1948,0
43.4006,0.5139,0.6418,78.7838,446.5039,85,76.063,35.0075,39.7856,48.7995,0.9265,11.2817,83.637,0,7.0208,34,4.538,1.2022,0
57.5167,-0.6855,0.2989,2.2574,472.3396,89,86.7661,22.7122,118.8243,270.8545,0.7945,1.5324,96.7199,1,7.7628,34,2.1801,1.0112,0
39.9088,0.9737,0.3205,-166.0829,466.4987,101,61.4488,60.3485,30.1859,344.5697,0.6948,4.5565,41.4122,0,11.3315,39,4.216,1.1457,0
37.0137,0.6547,-0.6408,154.9018,522.2874,74,71.7129,61.5198,44.6655,289.0652,0.7337,8.6804,76.0187,0,10.6997,27,7.3109,1.1433,0
42.148,-0.7289,0.6999,-69.104,634.4126,86,84.305,85.1248,46.5486,208.2317,0.7708,1.0573,86.8969,1,10.1884,31,5.0127,1.0331,0
58.834,0.3912,0.6259,-72.0171,386.9643,95,77.5083,38.1878,108.1375,372.4761,0.6636,1.6426,86.0375,0,6.9628,28,5.3815,1.1596,0
53.3916,1.329,-0.69,-10.9454,702.1543,100,65.4524,57.3148,61.3042,220.8508,0.8432,4.8209,84.7698,0,6.2212,33,7.4186,1.1057,0
32.1676,-0.9607,0.234,-25.5003,507.3768,82,83.6008,44.9131,105.1369,320.7937,0.6607,0.0745,70.3187,0,10.3564,25,2.4132,1.1324,0
55.9727,-0.2133,-0.2734,166.4458,689.1564,118,88.4871,47.0849,33.7914,288.96,0.8733,5.2927,83.3563,1,5.7036,29,7.5138,1.1309,0
49.5149,-0.2328,0.9248,-120.5973,448.6238,93,70.0223,37.37,116.2747,291.4636,0.8255,4.7135,45.5659,0,6.9958,36,7.6132,1.1129,0
45.8262,-0.3577,-0.4875,68.084,370.0641,88,89.6682,50.962,106.8332,316.8889,0.9343,8.4972,148.1781,0,9.4185,26,5.8561,0.8774,0
47.5802,0.8019,0.0463,-141.5652,512.0347,90,74.038,77.6852,72.8294,238.0712,0.7592,1.0843,50.7559,0,7.3048,35,5.9087,1.0268,0
36.6637,0.8811,0.093,-80.3169,884.5853,118,76.437,41.3774,43.7591,390.6268,0.9623,5.3067,79.1975,0,9.994,28,5.6326,1.083,0
51.7324,0.4067,-0.0267,79.9694,295.2261,99,74.6729,58.1034,50.1309,218.7612,0.8612,11.5508,108.1835,0,6.5101,27,7.3244,1.0486,0
37.3245,0.3589,1.0742,109.4556,601.5987,95,90.1411,38.0786,50.5017,383.7803,0.6003,10.5299,128.853,0,7.1248,36,4.456,1.0841,0
46.4999,-0.5622,0.8455,-11.1872,526.618,84,78.3691,20.7363,93.2513,262.8615,0.7749,8.5757,129.636,0,4.6999,29,5.3454,0.9109,0
46.5129,0.3305,-0.8188,104.1642,560.6004,83,87.7309,46.8815,63.7384,101.1537,0.9868,11.7363,95.5997,0,8.6562,24,8.3696,0.8231,0
57.6991,-1.2852,0.2436,156.6457,319.1368,113,75.1448,88.2809,30.2807,221.8516,0.9843,1.1027,61.839,0,2.8836,30,5.1034,1.1005,0
50.3974,2.4785,-0.0057,156.8835,568.5701,91,83.5921,33.6891,64.5713,430.8674,0.8286,3.0129,131.2178,0,5.6389,40,6.7998,1.1997,0
57.0599,1.3503,0.4171,-56.7092,544.3159,93,69.1255,30.67,81.4668,415.774,0.8648,1.6872,86.0274,0,9.3128,33,6.1447,1.0208,0
38.0426,0.9565,0.1064,-67.6297,277.4657,98,90.0117,32.4892,34.8441,104.562,0.6947,9.1641,48.7621,1,9.2931,33,5.4521,0.8147,0
48.922,0.4083,-0.4063,81.5201,519.6871,98,76.9333,86.1415,79.606,226.0005,0.7285,10.2956,89.0647,0,7.3779,38,7.2991,1.0737,0
55.3032,0.4092,-0.5187,55.474,463.5553,102,92.4919,72.1073,99.9198,105.7909,0.7582,7.6943,80.1753,0,6.7263,28,6.7499,1.0789,0
62.423,-1.6901,-0.201,-38.7846,446.9231,102,79.4767,62.6742,80.7795,310.0004,0.7654,3.0967,65.8111,0,6.2557,24,6.8742,1.0981,0
38.6081,-1.2586,-0.0603,-97.6776,493.1551,101,80.9568,77.086,59.8268,232.2309,0.8828,1.4735,95.5569,0,6.3036,28,8.9706,0.8082,0
41.5905,-1.134,0.097,42.6355,663.151,105,102.865,68.1327,62.5021,335.4554,0.6304,6.5353,26.7619,0,9.3753,33,0.1976,0.9705,0
55.0529,0.0584,-0.2853,-25.114,568.7215,102,87.454,47.8353,68.7359,367.4248,0.6183,1.7787,44.488,0,4.4487,32,6.2854,0.8884,0
66.1159,-0.2815,0.853,-132.4392,343.4909,73,81.9451,40.9977,106.279,451.2219,0.8082,1.9427,92.0909,0,8.8015,36,6.7436,0.9087,0
52.8588,0.8113,0.2676,50.1296,574.5662,104,67.8082,70.5733,32.8547,472.4815,0.8314,6.6915,71.2406,0,10.3828,28,3.3668,0.9022,0
38.9004,-0.9655,0.437,71.1628,493.3536,92,72.4475,52.2296,61.8949,492.3382,0.755,1.1656,85.745,0,7.2842,29,2.6766,0.8659,0
39.0956,1.0266,-0.0694,-48.8765,407.5631,93,87.8539,31.6655,116.3464,392.9494,0.8988,10.9609,139.2576,0,9.5344,31,2.5162,0.8346,0
51.3485,-0.8204,-0.5188,119.5036,314.0468,80,76.6754,60.4816,104.8046,285.2881,0.6674,2.4725,92.7275,0,8.5324,40,13.24,0.9015,0
53.5758,-0.418,0.4417,-153.4777,621.0491,93,77.9291,43.6109,42.1365,118.0695,0.9964,9.9191,43.7933,0,10.3113,26,1.7478,0.816,1
47.7873,0.8954,-0.4967,-1.4725,414.4265,110,69.1787,72.2138,61.9391,220.5936,0.7402,6.8945,114.9949,0,12.4049,35,2.4438,1.0602,0
39.2093,0.5047,-1.0114,164.2804,636.2109,88,84.0503,30.6457,31.6194,164.2626,0.7326,1.8606,83.8349,0,10.0112,17,5.6629,0.8666,0
61.0142,-1.2515,0.2828,-111.4333,338.5204,102,81.042,61.3613,95.6627,345.9343,0.7573,11.6729,133.0745,0,3.3786,34,8.6886,0.9055,0
46.5128,1.0641,-0.3778,-117.9633,799.2158,95,87.1288,53.2035,39.3209,508.3911,0.9347,6.2355,94.9945,0,4.2797,28,7.46,0.8461,0
55.2697,0.089,-0.1671,-43.6692,895.0595,95,92.3795,53.6549,64.7331,210.6782,0.6881,2.9466,110.2762,0,7.9915,25,5.6936,1.031,0
32.2683,-2.1422,0.347,-83.4897,581.3432,109,84.487,55.561,111.2733,151.672,0.7825,2.723,113.4028,1,5.0787,27,7.5773,1.038,0
62.0115,-0.8427,-0.4652,-100.248,694.4642,96,68.2715,46.1568,42.3037,197.0966,0.7064,1.5561,79.8083,0,8.6443,29,7.6091,1.1791,0
43.1519,-0.4096,-0.8011,161.9435,431.9901,95,64.8801,60.0264,59.3121,476.4348,0.617,6.73,46.5968,0,7.7024,23,5.8081,1.0303,0
63.4468,-1.1693,0.6097,-55.8548,417.1554,92,87.3079,55.6244,103.4019,426.1768,0.7469,7.4416,136.4955,0,10.9737,26,3.3998,0.9141,0
56.1274,1.3427,-0.0292,-158.4583,679.1095,100,81.2012,52.3046,86.9026,406.9393,0.6304,6.9644,111.9687,0,9.3595,33,9.4611,0.9251,0
35.7126,-0.3748,0.6287,143.9214,522.7104,102,97.5126,74.1282,98.3224,165.4171,0.9881,10.1001,103.0562,0,6.3082,22,7.1468,0.82,0
52.4553,0.4602,0.3131,-18.6314,294.1956,92,80.2492,23.1358,116.3072,392.4645,0.6563,0.8303,69.0496,0,9.3179,34,6.243,1.1152,0
66.5653,0.2066,0.3278,84.939,511.5931,86,62.7261,61.7343,112.2019,305.5854,0.9938,0.3392,57.5523,0,8.8695,35,6.0909,1.0661,0
44.0208,0.7057,0.0817,-47.755,316.7191,99,67.3416,54.4215,55.7937,385.6841,0.784,10.1472,81.4975,0,7.9664,31,8.5665,0.9018,0
66.5833,1.6731,0.0813,156.6609,472.2265,109,72.4979,60.0365,56.9018,193.6131,0.6663,1.4388,125.3475,0,6.9348,36,8.2102,0.9216,0
53.8573,0.6757,0.5673,-76.3919,657.3238,106,97.4132,62.0486,37.7748,297.4972,0.7063,1.7346,116.5733,1,9.5802,32,1.3332,0.9132,0
63.4036,1.7426,0.4072,58.596,718.9121,86,91.6884,63.198,63.7888,241.1536,0.7548,6.4597,35.2499,1,7.7661,24,1.7683,1.1578,0
51.5949,0.7023,-0.2945,116.7642,541.4413,96,74.6392,42.2989,99.7004,369.0083,0.8714,4.8805,113.8225,0,9.6026,38,7.5687,1.1556,0
48.7602,0.1315,0.2465,-94.3442,700.7048,110,78.063,36.9657,53.2559,520.2326,0.8855,7.9993,52.6304,1,7.6073,39,7.2124,1.0791,0
68.3716,0.3215,-0.3097,108.5439,431.0088,107,66.3754,59.4349,104.5228,169.7847,0.6873,2.2826,87.3355,0,7.4251,24,3.3429,1.2053,0
57.214,-2.6254,-0.1563,105.2194,755.1039,101,66.0303,79.5103,81.5853,278.932,0.679,10.0869,81.733,0,11.2734,27,5.0951,1.1954,0
47.6468,-0.4552,0.2842,167.1205,391.5578,92,91.1887,45.8632,62.4166,403.7979,0.9653,2.6054,176.4719,0,9.9896,33,7.4704,1.185,0
54.2389,-0.1436,-0.3172,152.2123,378.6201,98,89.4089,29.7484,67.6413,258.9974,0.7808,5.1805,41.1373,0,8.8754,40,5.3495,0.9162,0
44.3515,0.4381,0.0738,-40.1009,430.866,95,77.2397,65.8119,99.3856,217.6876,0.7436,0.2681,60.6902,0,10.5921,24,8.249,1.1242,0
51.0788,-0.0255,0.1901,32.5958,387.8836,109,98.431,33.3239,58.4552,309.6154,0.8504,11.5696,25.6133,1,7.334,27,0.504,1.192,0
61.9562,0.3339,-0.1697,153.106,577.613,95,84.3437,56.2569,94.4949,259.7203,0.8196,3.4864,105.4853,1,11.9564,25,6.6918,1.1362,0
48.3815,-1.3232,0.3598,-178.4248,687.8389,108,82.1176,29.9635,67.531,475.1272,0.9578,6.3915,143.4109,0,10.2784,33,6.6986,1.1822,0
41.2548,-1.5813,-0.2197,45.8461,502.3263,90,82.1758,44.236,103.4248,331.9722,0.6634,5.7268,122.2479,0,4.6117,39,6.8079,1.0581,0
40.3312,-1.1831,0.4713,-102.4691,546.695,100,69.3825,49.7574,49.0552,350.0196,0.7806,4.8178,37.3808,0,7.0883,35,7.0534,0.8657,0
50.7362,1.5712,0.0653,85.9558,292.6347,106,89.4433,44.0789,57.7834,213.4772,0.6798,2.1705,95.067,0,6.5259,27,7.6376,1.1535,0
41.9245,-1.2679,0.0864,106.7291,514.4394,90,89.5194,54.6677,74.7727,313.7053,0.6426,7.4317,120.9528,0,7.7102,28,7.0792,0.8142,0
35.6726,-0.7886,-0.4494,76.6653,765.6108,79,82.4062,56.4006,97.4046,293.4815,0.7153,6.6674,80.3989,0,10.321,26,6.2561,1.2046,1
38.0141,0.1052,-0.1173,178.5881,711.9038,108,68.8168,39.7858,44.1861,368.629,0.6271,5.2813,54.1061,0,6.3238,30,4.1094,1.0783,1
61.751,-1.5916,0.0974,-7.4673,335.7836,106,90.8919,38.9959,111.3012,366.4935,0.841,6.5925,117.4141,0,8.1772,27,2.8831,0.8726,0
48.5763,-0.8723,0.5122,22.0844,434.2783,86,61.9968,75.2637,31.604,243.7486,0.9406,7.8045,99.9368,1,11.1362,44,8.1444,1.1296,0
50.5776,0.6768,-0.1608,-32.7627,1010.9801,120,72.2612,45.2545,32.3758,312.902,0.7209,10.3252,131.9117,0,6.4977,27,5.7475,0.8588,0
40.3339,-0.438,0.5104,170.6339,562.7151,94,85.8027,55.9234,70.4064,397.3859,0.8532,2.7533,114.0577,0,6.0981,36,4.3033,0.8592,0
44.1851,1.6835,-0.3778,152.1923,727.296,100,75.9172,22.5635,104.5829,238.0122,0.6519,9.2495,188.5853,1,7.3362,31,3.8413,1.1836,0
43.8625,-1.6986,0.1671,175.1892,739.0661,95,70.1023,85.9276,41.8529,490.5367,0.6939,9.7883,119.4872,1,3.5462,29,5.7538,1.0833,0
47.2323,-0.3456,-0.2534,174.5608,332.6395,95,93.8413,59.1336,73.688,182.7117,0.8703,8.9344,82.3772,0,5.9135,27,6.0885,0.8833,0
33.416,-0.4378,0.7721,142.3644,608.5818,99,91.3342,9.5311,68.6007,274.2733,0.9678,9.8179,47.1863,0,6.0987,24,6.2926,1.079,0
60.8967,-0.0089,0.6818,155.1159,528.0931,99,90.6645,29.7748,97.0348,210.1723,0.6076,6.9381,69.7039,0,3.5369,27,4.0285,0.916,0
49.8357,-1.2268,0.1429,-136.8428,761.2503,111,83.321,35.6078,49.2403,350.9581,0.8571,0.2633,88.2903,1,7.4091,23,5.7456,0.9216,1
52.0209,-0.5805,-0.2675,-117.5299,794.3231,123,80.3483,84.2019,83.4618,301.1564,0.8818,8.3483,101.8251,1,8.1586,30,4.2641,0.9865,1
59.1434,0.7891,-0.7585,138.6675,375.2341,118,97.3796,100.4877,112.7644,165.5012,0.839,10.345,122.5565,0,6.9759,27,6.4412,1.0031,0
58.3774,-0.2694,0.1891,81.6482,1016.2279,94,94.3529,60.6322,34.9647,508.3084,0.771,3.1643,38.3388,0,7.8925,29,7.2316,1.0964,1
44.2492,-1.0697,0.1038,134.9959,525.3546,120,79.1573,71.9161,109.6009,241.6782,0.9952,8.9322,135.7311,0,4.9724,38,9.9089,1.1243,0
56.0447,2.0801,0.4291,97.2121,594.8444,107,107.1128,74.9711,48.8011,102.5784,0.7091,1.3421,74.5244,0,12.0289,33,3.2697,0.9717,0
55.9418,0.0491,-0.7332,-129.7499,102.163,101,78.749,27.977,37.4288,323.6945,0.7866,7.7541,63.5046,0,7.4306,38,6.1628,0.8779,0
53.1598,0.6133,0.0708,149.9637,651.2464,93,83.8547,48.5457,58.7252,312.6503,0.8695,0.6857,145.4148,0,9.5839,28,2.4972,0.8677,0
60.6112,0.7641,0.2145,97.6423,176.8779,94,93.9048,48.2494,75.9168,237.0016,0.6,6.5693,46.964,0,10.0567,42,2.4764,1.1573,0
57.9953,-0.0708,-0.451,25.4902,478.411,105,83.7157,77.6454,62.1388,216.0972,0.7445,10.5236,52.6256,0,7.1631,32,5.3379,1.1313,0
57.2737,-0.7897,0.0583,11.6502,417.0668,73,77.357,91.9324,41.9325,297.7778,0.7572,4.546,63.6494,0,7.7153,27,4.2205,1.1134,0
63.6528,0.1992,-0.3635,26.5675,569.9186,104,83.817,94.3309,72.899,194.7503,0.6042,2.2428,82.8476,0,9.7678,33,5.1394,1.1182,0
50.2866,-0.7001,-0.4127,-39.4499,526.8989,82,79.9475,59.9785,30.1837,385.4649,0.6105,8.1411,129.4687,0,6.8421,29,3.6702,1.0007,0
50.5777,0.3716,-0.2653,109.159,588.041,89,58.6946,57.7281,30.8566,377.2251,0.9954,10.1462,125.2403,0,11.5598,32,4.4267,1.0966,0
58.192,-0.1642,-0.133,147.2463,686.8899,98,90.0338,41.1305,104.8158,307.151,0.6436,3.6304,127.1316,1,6.8354,17,9.3708,1.1229,0
48.2155,1.0294,0.6194,-88.9506,349.405,82,73.7759,51.1966,81.1479,184.2856,0.6945,6.872,88.5013,0,11.0396,29,5.5465,1.137,0
54.8161,-1.1415,-0.1609,-166.303,469.3391,110,68.4942,71.3193,62.7167,187.4836,0.6554,7.9193,86.4565,0,10.0548,40,6.6559,0.833,0
44.3989,0.7185,-0.4229,-106.9461,373.1846,88,92.0494,69.0643,66.2644,335.9161,0.8055,4.6842,97.5908,0,9.1284,30,6.2673,0.9586,0
27.205,0.6138,0.4064,92.6419,361.8939,95,83.7818,61.0229,71.0565,342.1914,0.8944,0.8093,103.1196,1,8.7721,34,3.9106,1.1173,0
55.9787,-0.239,0.5138,132.6244,789.9035,97,86.7957,33.1178,51.2191,302.3462,0.6308,9.9617,95.3181,1,9.7939,34,7.7981,0.941,1
34.5132,0.7302,0.4097,-54.5164,309.6615,107,78.7367,88.7192,95.42,352.9643,0.8344,10.0534,113.6289,0,8.07,27,8.7999,0.8814,0
43.0088,0.4189,0.6846,-125.1407,376.686,98,82.2429,59.4508,57.6492,352.9541,0.7412,1.2256,104.7159,0,6.6209,27,7.8001,1.0327,0
58.2001,0.6672,0.0961,129.0723,829.1392,91,76.9928,54.02,81.8873,302.133,0.7962,7.0569,95.544,1,4.7162,40,4.5202,0.8474,1
58.3176,0.6035,0.0778,-102.7286,480.9746,104,71.3863,67.9751,42.1108,308.008,0.7064,8.7855,72.8015,0,6.9464,36,6.6324,1.0691,0
61.7527,0.0501,-0.3519,-92.9253,490.3327,95,86.8533,37.2625,32.4811,137.3246,0.9455,1.114,118.5685,0,9.5711,22,4.8789,0.8366,0
29.8028,-0.5962,0.6995,-146.6595,560.0783,90,82.3793,35.3366,43.4356,303.252,0.7809,10.1563,73.8185,0,7.0041,26,4.7842,0.8675,0
52.9601,-0.6078,-0.0461,147.7167,319.2597,108,97.2151,42.6548,61.7362,284.3147,0.6642,4.2516,93.6549,0,3.9548,50,5.5868,1.1153,0
47.4231,-0.2146,-0.1518,-62.3796,361.6896,101,57.6435,29.8171,42.5096,218.9622,0.9167,7.0613,63.3535,0,7.2997,28,8.3064,0.8337,0
59.8822,0.8431,-0.1965,-118.1371,407.5073,92,91.7881,52.342,89.3341,358.8773,0.9007,4.5183,65.8873,1,9.4723,29,8.5683,1.0305,0
64.7636,0.6322,0.3183,163.3122,656.3333,109,76.1209,9.3046,44.6633,293.6667,0.794,6.3401,40.5776,0,5.424,33,6.1816,0.9104,0
36.9109,1.006,0.0418,-59.2126,600.735,112,75.1701,40.4429,103.1691,329.2,0.8887,7.8962,67.6705,0,8.5455,23,5.2867,1.0345,0
50.1588,1.1063,0.0948,89.0949,405.463,110,85.8446,10.6394,101.6348,101.9392,0.8408,8.4984,85.1613,0,7.0162,41,10.3926,0.8794,0
58.3263,-0.217,-0.1623,-97.0576,479.9735,90,71.1179,44.8438,55.5246,282.2925,0.6659,4.8289,79.3193,0,8.587,27,4.045,1.1493,0
46.62,1.9624,-0.0992,81.6573,616.9158,89,75.5042,45.7218,71.9219,364.2716,0.9997,1.336,120.2813,1,9.8842,27,8.6102,0.897,0
67.4569,-0.104,-0.074,-96.4216,142.2717,114,85.9452,73.4454,91.4785,261.951,0.9089,4.1188,74.4438,0,10.6621,31,8.19,0.932,0
45.9853,-0.4939,0.7108,49.5864,545.3372,88,74.649,55.7342,68.1908,282.4954,0.8666,10.0162,98.0092,0,11.3707,24,5.1121,1.2021,0
46.998,0.3333,-0.9006,-21.2893,613.6929,112,72.9427,34.4554,37.0444,323.6266,0.9325,7.0782,96.8295,0,9.7007,35,6.9113,0.8088,0
39.2669,0.4837,0.2241,107.5384,362.2349,107,72.9212,42.2554,54.9687,299.1715,0.9712,5.3718,83.5975,0,9.2526,26,6.6379,1.06,0
51.5392,-0.7416,0.5441,82.8979,597.5188,103,83.5087,78.6433,76.2031,431.3581,0.8311,8.041,82.0837,0,5.0292,25,4.0605,0.9858,0
19.818,-0.1587,-0.9193,156.7748,502.2501,83,67.9537,28.2072,103.4697,353.6328,0.8354,9.8103,100.8914,0,6.2093,28,6.0912,0.9582,0
47.5224,-0.447,-0.0357,-44.416,771.6046,115,87.5567,92.7522,36.2307,346.4914,0.6094,10.5802,56.809,0,12.1209,20,6.9141,0.8189,0
62.6897,0.1415,0.4911,91.5606,421.5406,120,101.1558,58.4093,45.8857,332.338,0.766,8.6608,115.1946,0,8.119,35,6.2481,1.2022,0
36.0323,0.7959,-0.3765,168.7837,588.634,84,80.0334,24.0793,113.7939,424.857,0.8035,1.0806,71.7335,0,7.3833,26,3.4775,1.0055,0
33.817,-0.2659,0.1343,-58.9288,279.5041,106,84.3525,29.2749,58.631,343.464,0.6937,2.6832,103.2215,0,5.9171,33,2.2876,1.1592,0
61.1622,0.5727,-0.466,-75.5985,511.28,107,82.6473,66.6328,63.9765,191.2056,0.7438,11.5834,89.0914,0,9.4222,30,4.1163,0.8798,0
62.517,-1.3888,0.0165,96.8583,622.2945,112,70.6627,64.7663,89.9296,403.7021,0.7465,8.6811,132.2383,0,8.1816,27,6.2966,1.0742,0
36.4431,0.8898,0.6388,-19.6123,421.1893,121,83.1641,58.6014,63.155,222.877,0.7471,10.7008,98.1233,0,6.076,31,5.5376,1.1171,0
67.3275,-0.4534,0.8478,-36.4854,667.9392,106,82.2235,52.312,50.7699,357.3091,0.9823,6.3666,139.8003,0,6.9615,39,4.523,1.0095,0
54.3245,-0.4713,0.1276,16.4205,638.0292,109,97.7194,47.917,117.1611,184.2659,0.835,1.2034,97.3179,0,8.3171,24,7.7953,1.0427,0
60.4874,0.4003,-0.6395,156.7911,521.5734,100,82.4786,34.4185,76.8912,133.839,0.7256,1.7055,104.0098,0,9.8819,26,1.4217,1.0561,0
42.0813,0.4529,-0.1552,-149.8139,459.31,103,92.4188,57.7718,63.3926,272.6659,0.7219,11.4952,61.5704,0,6.6991,38,7.9534,0.845,0
64.8906,-0.1123,-0.9066,-12.3531,37.4034,106,84.2916,82.3576,98.5359,466.4645,0.9388,4.1018,108.0924,1,10.5996,39,6.3064,1.0938,0
47.3198,-0.8888,-0.147,-140.3492,402.7064,113,74.9094,49.3926,39.1999,200.1281,0.8567,4.6498,114.1198,0,8.8356,17,9.3899,0.9192,0
46.8797,-0.4796,0.4823,138.091,665.1212,103,68.148,55.247,111.1918,191.0134,0.9404,11.6911,57.173,0,7.799,22,5.6139,1.1978,0
54.8238,0.0952,-0.6814,-130.7876,458.9899,86,83.0815,70.5221,103.0645,228.8399,0.8575,5.717,52.6279,0,6.5146,23,5.1893,0.984,0
46.0797,0.4898,-0.1035,-147.7068,567.7824,102,87.6029,39.5802,63.8838,106.4438,0.9659,0.1658,148.1235,0,9.9635,37,4.3737,0.9458,0
34.7929,-0.8229,-0.4081,166.9516,430.4004,95,79.1097,58.239,46.7729,432.4826,0.7609,6.5533,95.1436,0,10.0261,32,8.4716,0.9229,0
51.3177,-0.6401,0.8968,22.8034,285.9697,85,73.6697,65.9945,107.3593,487.3875,0.937,8.764,100.8446,0,9.323,23,6.1795,1.0567,0
46.8176,0.2629,0.1993,117.3215,612.1808,90,94.0694,35.3155,116.0538,282.714,0.6704,6.4987,128.1449,0,8.6525,38,5.949,0.9259,0
42.3209,-0.0832,0.4252,-10.7076,315.7513,101,75.586,24.0255,34.3089,223.8945,0.8678,7.7714,88.6229,0,6.5042,29,5.4055,0.9641,0
62.4053,0.1465,0.1463,-23.1689,460.6619,113,68.4812,45.4707,118.8691,252.1268,0.7455,6.1855,66.0907,0,7.0504,36,8.9709,0.8321,0
73.9233,-2.6144,0.3805,148.1795,554.6539,100,79.35,67.1024,64.7693,198.622,0.81,2.7038,76.1903,1,7.1119,36,6.4756,0.98,1
40.8087,-0.2949,0.5403,176.3541,398.2627,114,80.7769,20.627,102.5523,309.9095,0.8946,1.0602,117.1524,0,5.3512,24,4.8705,1.1142,0
51.9744,0.8533,0.0192,42.6715,735.5545,109,72.6457,54.8437,71.202,388.6048,0.8258,0.1889,46.3654,1,8.7849,29,9.6277,0.9479,1
46.0156,-0.6159,-0.2656,150.5478,795.8461,118,79.0855,46.2816,76.9649,470.7985,0.892,8.2411,90.3826,1,7.844,41,3.6944,1.1679,0
72.884,0.4865,-0.4676,130.5787,378.5664,95,63.048,45.527,78.2347,222.261,0.6146,4.6524,75.4684,0,8.4025,31,7.7544,1.1494,0
54.9173,-1.2087,0.8794,15.8436,384.4549,99,84.2382,56.0308,116.7028,210.4532,0.7599,6.1416,105.7769,0,10.602,28,5.4255,1.1541,0
59.2696,-1.5628,0.4103,158.7973,434.2248,116,69.5012,16.0786,86.6856,359.9499,0.9817,1.4073,112.8184,1,4.4493,25,7.7491,0.9516,0
61.8183,0.4178,-1.1116,-104.3798,672.9573,107,76.1813,73.8209,56.6514,273.4869,0.9047,6.6567,129.709,0,7.6839,25,5.7241,1.15,0
